0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.359295	5.379594	41.361551	5.377340	0.003477	19	0.027056	corner
2	0	13.352882	5.773031	13.358800	5.769649	0.003660	20	0.027056	corner
3	0	13.733072	30.498648	13.737581	30.498648	0.007503	41	0.027056	corner
4	0	41.674948	30.108595	41.672692	30.106339	0.003477	19	0.027056	corner
5	0	0	0	27.532656	17.937994	0	0	0	center
6	6.343652	36.795885	27.488690	36.800478	27.477230	301.146151	1645571	0	star
7	6.343652	32.494013	25.973566	32.493198	25.945903	331.656585	1812291	0	star
8	6.343652	27.109909	22.686286	27.129545	22.663267	367.047006	2005677	0	star
9	6.343652	18.790251	19.155505	18.800890	19.135030	375.887199	2053983	0	star
10	6.343652	25.405394	19.155505	25.420252	19.125554	398.892272	2179691	0	star
11	6.343652	21.901668	11.133461	21.904018	11.153630	376.350931	2056517	0	star
12	6.343652	31.682339	16.206423	31.680926	16.192337	399.673333	2183959	0	star
13	6.343652	30.586579	12.283332	30.586394	12.288161	397.853541	2174015	0	star
14	6.343652	35.781292	16.382285	35.776412	16.386051	388.078929	2120603	0	star
