0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.359295	5.379594	41.361551	5.377340	0.003477	19	0.027056	corner
2	0	13.352882	5.773031	13.358800	5.769649	0.003660	20	0.027056	corner
3	0	13.733072	30.498648	13.737581	30.498648	0.007503	41	0.027056	corner
4	0	41.674948	30.108595	41.672692	30.106339	0.003477	19	0.027056	corner
5	0	0	0	27.532656	17.937994	0	0	0	center
6	6.343652	22.632175	20.075402	22.633572	20.069163	379.050424	2071268	0	star
7	6.343652	25.554201	12.161581	25.558647	12.160578	397.739895	2173394	0	star
8	6.343652	31.398253	23.173291	31.401493	23.145632	360.077113	1967591	0	star
9	6.343652	35.456623	16.761067	35.453605	16.740885	386.429879	2111592	0	star
10	6.343652	36.565910	26.325291	36.580322	26.324906	297.572265	1626042	0	star
11	6.343652	40.840726	28.002751	40.772785	27.971374	257.804936	1408739	0	star
