0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.359295	5.379594	41.361551	5.377340	0.003477	19	0.027056	corner
2	0	13.352882	5.773031	13.358800	5.769649	0.003660	20	0.027056	corner
3	0	13.733072	30.498648	13.737581	30.498648	0.007503	41	0.027056	corner
4	0	41.674948	30.108595	41.672692	30.106339	0.003477	19	0.027056	corner
5	0	0	0	27.532656	17.937994	0	0	0	center
6	6.343652	28.760313	21.319969	28.759076	21.307579	376.734142	2058611	0	star
7	6.343652	31.262974	13.162646	31.253087	13.155537	406.984894	2223912	0	star
8	6.343652	16.504037	28.922648	16.511708	28.852158	263.059532	1437452	0	star
9	6.343652	37.499335	23.917325	37.507690	23.909796	336.234614	1837307	0	star
10	6.343652	22.185754	15.895281	22.192515	15.899578	405.621879	2216464	0	star
11	6.343652	19.601925	11.363435	19.609703	11.382169	362.183856	1979103	0	star
