0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.359295	5.379594	41.361551	5.377340	0.003477	19	0.027056	corner
2	0	13.352882	5.773031	13.358800	5.769649	0.003660	20	0.027056	corner
3	0	13.733072	30.498648	13.737581	30.498648	0.007503	41	0.027056	corner
4	0	41.674948	30.108595	41.672692	30.106339	0.003477	19	0.027056	corner
5	0	0	0	27.532656	17.937994	0	0	0	center
6	6.343652	27.123437	21.035883	27.116586	21.022846	376.449204	2057054	0	star
7	6.343652	35.997739	23.809102	36.004387	23.807293	334.757589	1829236	0	star
8	6.343652	29.883128	12.959727	29.871694	12.953307	420.999160	2300491	0	star
9	6.343652	15.949393	9.861838	15.962440	9.872265	347.292634	1897732	0	star
10	6.343652	41.084229	26.379403	40.939348	26.349221	252.070139	1377402	0	star
11	6.343652	29.450236	23.538544	29.454086	23.515604	332.765224	1818349	0	star
