0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.359295	5.379594	41.361551	5.377340	0.003477	19	0.027056	corner
2	0	13.352882	5.773031	13.358800	5.769649	0.003660	20	0.027056	corner
3	0	13.733072	30.498648	13.737581	30.498648	0.007503	41	0.027056	corner
4	0	41.674948	30.108595	41.672692	30.106339	0.003477	19	0.027056	corner
5	0	0	0	27.532656	17.937994	0	0	0	center
6	6.343652	24.187883	11.674577	24.193999	11.680147	393.759374	2151643	0	star
7	6.343652	21.022355	19.886011	21.032175	19.865625	386.520649	2112088	0	star
8	6.343652	29.774905	23.159763	29.777189	23.120469	345.739113	1889243	0	star
9	6.343652	35.240176	26.081789	35.223993	26.075782	304.385505	1663272	0	star
10	6.343652	39.285018	27.651025	39.302039	27.635656	293.895896	1605953	0	star
11	6.343652	33.995610	16.165839	33.995168	16.159246	398.814861	2179268	0	star
12	6.343652	38.081035	16.855762	38.074410	16.847424	374.462696	2046199	0	star
