0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.359295	5.379594	41.361551	5.377340	0.003477	19	0.027056	corner
2	0	13.352882	5.773031	13.358800	5.769649	0.003660	20	0.027056	corner
3	0	13.733072	30.498648	13.737581	30.498648	0.007503	41	0.027056	corner
4	0	41.674948	30.108595	41.672692	30.106339	0.003477	19	0.027056	corner
5	0	0	0	27.532656	17.937994	0	0	0	center
6	6.343652	26.568793	22.537479	26.566497	22.519962	375.137980	2049889	0	star
7	6.343652	17.775659	19.006698	17.791737	18.993796	375.019394	2049241	0	star
8	6.343652	30.951832	15.989976	30.947943	15.969137	411.351736	2247774	0	star
9	6.343652	31.790562	25.797703	31.781561	25.793122	315.448649	1723725	0	star
10	6.343652	35.875988	27.421051	35.888052	27.419460	306.232016	1673362	0	star
11	6.343652	35.091369	16.693427	35.088534	16.677518	392.354635	2143967	0	star
12	6.343652	21.089994	10.998182	21.096598	11.015591	376.549674	2057603	0	star
13	6.343652	28.354476	29.571987	28.356821	29.387114	235.043808	1284364	0	star
14	6.343652	20.156569	21.820501	20.156914	21.821347	350.886650	1917371	0	star
