0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.359295	5.379594	41.361551	5.377340	0.003477	19	0.027056	corner
2	0	13.352882	5.773031	13.358800	5.769649	0.003660	20	0.027056	corner
3	0	13.733072	30.498648	13.737581	30.498648	0.007503	41	0.027056	corner
4	0	41.674948	30.108595	41.672692	30.106339	0.003477	19	0.027056	corner
5	0	0	0	27.532656	17.937994	0	0	0	center
6	6.343652	30.410716	25.581257	30.394451	25.570343	311.852985	1704077	0	star
7	6.343652	34.320279	27.096381	34.325958	27.099033	300.078688	1639738	0	star
8	6.343652	25.107780	21.982836	25.111893	21.977329	369.703858	2020195	0	star
9	6.343652	26.717600	29.382596	26.735950	29.256616	252.158164	1377883	0	star
10	6.343652	33.549189	16.463453	33.543987	16.460704	395.071147	2158811	0	star
11	6.343652	29.599043	15.448860	29.589349	15.450810	406.502312	2221275	0	star
12	6.343652	16.639316	18.208552	16.648011	18.213167	369.510789	2019140	0	star
