0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.359295	5.379594	41.361551	5.377340	0.003477	19	0.027056	corner
2	0	13.352882	5.773031	13.358800	5.769649	0.003660	20	0.027056	corner
3	0	13.733072	30.498648	13.737581	30.498648	0.007503	41	0.027056	corner
4	0	41.674948	30.108595	41.672692	30.106339	0.003477	19	0.027056	corner
5	0	0	0	27.532656	17.937994	0	0	0	center
6	6.343652	22.158698	19.913067	22.165497	19.912230	386.715731	2113154	0	star
7	6.343652	25.080724	12.120997	25.087520	12.121347	399.212712	2181442	0	star
8	6.343652	31.222390	23.322098	31.208895	23.321517	346.713243	1894566	0	star
9	6.343652	36.308880	26.284707	36.308621	26.283029	303.073549	1656103	0	star
10	6.343652	40.475473	27.840416	40.468945	27.808391	289.777390	1583448	0	star
