0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.359295	5.379594	41.361551	5.377340	0.003477	19	0.027056	corner
2	0	13.352882	5.773031	13.358800	5.769649	0.003660	20	0.027056	corner
3	0	13.733072	30.498648	13.737581	30.498648	0.007503	41	0.027056	corner
4	0	41.674948	30.108595	41.672692	30.106339	0.003477	19	0.027056	corner
5	0	0	0	27.532656	17.937994	0	0	0	center
6	6.343652	24.499025	20.616518	24.499544	20.586781	394.508593	2155737	0	star
7	6.343652	33.156880	23.606183	33.167549	23.608360	349.297809	1908689	0	star
8	6.343652	38.513928	26.325291	38.522273	26.294256	306.221768	1673306	0	star
9	6.343652	26.893463	23.105651	26.895949	23.097719	336.727810	1840002	0	star
10	6.343652	17.816243	26.379403	17.825500	26.354375	295.238597	1613290	0	star
11	6.343652	27.177549	12.405083	27.182506	12.399155	416.916340	2278181	0	star
