0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.359295	5.379594	41.361551	5.377340	0.003477	19	0.027056	corner
2	0	13.352882	5.773031	13.358800	5.769649	0.003660	20	0.027056	corner
3	0	13.733072	30.498648	13.737581	30.498648	0.007503	41	0.027056	corner
4	0	41.674948	30.108595	41.672692	30.106339	0.003477	19	0.027056	corner
5	0	0	0	27.532656	17.937994	0	0	0	center
6	6.343652	29.815489	21.441720	29.816163	21.434371	378.387583	2067646	0	star
7	6.343652	32.331678	13.203229	32.331290	13.190055	411.869271	2250602	0	star
8	6.343652	38.513928	23.795574	38.524158	23.778981	328.862845	1797025	0	star
9	6.343652	18.424998	10.484122	18.435319	10.506334	362.609157	1981427	0	star
10	6.343652	26.541737	25.865342	26.550811	25.855781	308.036985	1683225	0	star
11	6.343652	17.680964	29.071455	17.683923	28.974487	251.418278	1373840	0	star
12	6.343652	32.331678	23.984965	32.327689	23.958932	320.443195	1751017	0	star
13	6.343652	36.187129	26.108845	36.181596	26.098535	293.175226	1602015	0	star
