0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.359295	5.379594	41.361551	5.377340	0.003477	19	0.027056	corner
2	0	13.352882	5.773031	13.358800	5.769649	0.003660	20	0.027056	corner
3	0	13.733072	30.498648	13.737581	30.498648	0.007503	41	0.027056	corner
4	0	41.674948	30.108595	41.672692	30.106339	0.003477	19	0.027056	corner
5	0	0	0	27.532656	17.937994	0	0	0	center
6	6.343652	30.978888	13.027367	30.965276	13.039452	420.406959	2297255	0	star
7	6.343652	28.313892	21.184690	28.320581	21.157845	374.278044	2045190	0	star
8	6.343652	30.748914	23.944381	30.749904	23.922082	327.332200	1788661.000000	0	star
9	6.343652	37.242305	23.917325	37.245307	23.905759	330.936464	1808356	0	star
10	6.343652	18.952586	11.309323	18.964052	11.315382	361.374612	1974681	0	star
11	6.343652	16.869290	10.010645	16.870635	10.008060	333.623513	1823039	0	star
12	6.343652	16.219951	28.814424	16.220164	28.758414	265.883101	1452881	0	star
13	6.343652	24.999557	25.838287	25.008098	25.832539	300.871279	1644069	0	star
14	6.343652	33.197464	12.743281	33.207505	12.750594	395.517128	2161248	0	star
15	6.343652	35.483679	20.143041	35.474196	20.125757	364.207881	1990163	0	star
16	6.343652	17.491573	17.545685	17.507923	17.536211	375.441584	2051548	0	star
