0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.359295	5.379594	41.361551	5.377340	0.003477	19	0.027056	corner
2	0	13.352882	5.773031	13.358800	5.769649	0.003660	20	0.027056	corner
3	0	13.733072	30.498648	13.737581	30.498648	0.007503	41	0.027056	corner
4	0	41.674948	30.108595	41.672692	30.106339	0.003477	19	0.027056	corner
5	0	0	0	27.532656	17.937994	0	0	0	center
6	6.343652	25.391866	20.535350	25.391726	20.514326	396.009592	2163939	0	star
7	6.343652	33.927970	23.538544	33.937774	23.519122	338.905375	1851901	0	star
8	6.343652	27.975695	12.770336	27.967438	12.763524	410.780031	2244650	0	star
9	6.343652	38.013396	16.706955	38.012518	16.712013	381.588507	2085137	0	star
10	6.343652	27.664553	23.092123	27.661249	23.067465	335.556584	1833602	0	star
11	6.343652	39.542048	26.392931	39.528623	26.375403	298.681086	1632101	0	star
