0	Area	X	Y	XM	YM	IntDen	RawIntDen	Slice	Label
1	0	41.359295	5.379594	41.361551	5.377340	0.003477	19	0.027056	corner
2	0	13.352882	5.773031	13.358800	5.769649	0.003660	20	0.027056	corner
3	0	13.733072	30.498648	13.737581	30.498648	0.007503	41	0.027056	corner
4	0	41.674948	30.108595	41.672692	30.106339	0.003477	19	0.027056	corner
5	0	0	0	27.532656	17.937994	0	0	0	center
6	6.343652	27.204604	22.726870	27.194300	22.708349	368.110991	2011491.000000	0	star
7	6.343652	32.007009	25.540673	32.011477	25.531065	318.581312	1740843	0	star
8	6.343652	36.133018	27.299300	36.157324	27.299511	292.073176	1595993	0	star
9	6.343652	35.294288	16.301118	35.292130	16.306585	394.489194	2155631	0	star
10	6.343652	21.455247	11.065821	21.458268	11.064910	375.147314	2049940	0	star
11	6.343652	18.303247	19.087865	18.312982	19.076393	378.092947	2066036	0	star
12	6.343652	31.479420	16.003504	31.478716	15.993970	406.591618	2221763	0	star
13	6.343652	30.180742	12.080414	30.181820	12.083083	389.637391	2129119	0	star
